-4.194823058997894982e+00 -2.541722079441561988e+01 0.000000000000000000e+00
2.142142019592352398e+00 -4.384310192295586006e+01 0.000000000000000000e+00
-2.962762100313327540e+00 -3.460624025678752957e+01 0.000000000000000000e+00
2.715206278580394983e+00 -3.884672158290707955e+01 0.000000000000000000e+00
-1.789278431809635250e-01 -4.787927740868695281e+01 0.000000000000000000e+00
-3.117224310609469029e+00 -3.103473322165502069e+01 0.000000000000000000e+00
-4.757858190057287828e+00 -1.650827561720024761e+01 0.000000000000000000e+00
-2.295124704115879322e+00 -2.265727952134401235e+01 0.000000000000000000e+00
5.897625783352797857e-01 -1.701592186872922463e+00 0.000000000000000000e+00
7.512717059992908286e-01 -1.633892663426933467e+01 0.000000000000000000e+00
1.724679708332324202e+00 -4.665070795694310135e+01 0.000000000000000000e+00
-1.986874277628885438e-02 -4.984241779867377886e+01 0.000000000000000000e+00
-1.479548192396683559e-01 -4.227589551604800988e+01 0.000000000000000000e+00
-1.870492641873614970e+00 -5.020807192144737918e+00 0.000000000000000000e+00
-2.012449140937550229e+00 -1.717246789265068330e+01 0.000000000000000000e+00
9.281580576983192166e-02 -2.938929632469377040e+01 0.000000000000000000e+00
-6.210891960052384864e-01 -1.526647417733954271e+01 0.000000000000000000e+00
3.019029629564515815e-01 -5.434172529244102323e-01 0.000000000000000000e+00
3.028649893476150989e+00 -1.340965823049278960e+01 0.000000000000000000e+00
-9.124665703178564957e-01 -2.791996986819178872e+01 0.000000000000000000e+00
-3.313401903181607100e+00 -4.294630742312113370e+01 0.000000000000000000e+00
2.889190743348272333e-02 -3.685750271277940016e+01 0.000000000000000000e+00
-4.291513934560861721e+00 -3.734954572623217928e+01 0.000000000000000000e+00
1.145059673263687738e+00 -4.855703308469767876e+01 0.000000000000000000e+00
-9.194097251031984053e-01 -3.454499019720183028e+00 0.000000000000000000e+00
-1.448328414874886949e+00 -1.892748277312544403e+01 0.000000000000000000e+00
-2.980742477820113479e+00 -1.286034531242756529e+01 0.000000000000000000e+00
9.742781274697288607e-01 -2.513286695707464347e+01 0.000000000000000000e+00
3.042084806020534660e-01 -1.075571986258352153e+00 0.000000000000000000e+00
3.886108201507701310e+00 -1.873664501097877277e+01 0.000000000000000000e+00
-1.509605172621711677e+00 -3.997822763752446917e+01 0.000000000000000000e+00
1.020167498466440614e+00 -1.479865112516195680e+00 0.000000000000000000e+00
1.805872931812059878e+00 -1.054090968287089325e+01 0.000000000000000000e+00
2.425897031435380047e+00 -2.629243172867409228e+01 0.000000000000000000e+00
3.357278520488798712e+00 -3.181885847236217302e+01 0.000000000000000000e+00
-1.175069635285687308e+00 -4.474703889749540764e+01 0.000000000000000000e+00
-1.496554581566088782e+00 -3.952826815485966705e+01 0.000000000000000000e+00
5.299106533319154266e+00 -1.353677787756731377e+01 0.000000000000000000e+00
3.615355605134161099e+00 -4.946676015678171723e+00 0.000000000000000000e+00
-6.665160429086117722e-01 -4.884550226659675332e+01 0.000000000000000000e+00
1.774303608391911702e+00 -2.135608437816456728e+01 0.000000000000000000e+00
2.131573002862510169e+00 -3.018725400850812868e+00 0.000000000000000000e+00
-3.853724816719678259e+00 -3.937596051399328445e+01 0.000000000000000000e+00
1.417748295237995393e+00 -3.449837758859182912e+01 0.000000000000000000e+00
1.716837577364790812e+00 -6.611200128832681600e+00 0.000000000000000000e+00
2.277622858002230077e-01 -1.278747421601151402e+00 0.000000000000000000e+00
-2.073247425170138492e+00 -4.601394957629324267e+01 0.000000000000000000e+00
-5.692226500801058187e+00 -2.421421116792411254e+01 0.000000000000000000e+00
6.219365801167602292e-01 -9.605779826940025856e+00 0.000000000000000000e+00
-4.333489987470944271e+00 -3.348354254227970017e+01 0.000000000000000000e+00
9.681092566847407932e-01 -4.307878407559780953e+01 0.000000000000000000e+00
-7.193912927265614377e-01 -4.737386856165421278e+01 0.000000000000000000e+00
-4.548813260197780650e+00 -2.986973307876984052e+01 0.000000000000000000e+00
8.316561325636060431e-01 -2.646921972669753931e+00 0.000000000000000000e+00
-3.765955982238187616e+00 -2.149093399472850052e+01 0.000000000000000000e+00
3.975490118579491305e+00 -1.243150840707410332e+01 0.000000000000000000e+00
7.655960549261968673e-01 -4.611937920501966914e+01 0.000000000000000000e+00
-1.117007573527750430e-01 -4.962053946413077909e+01 0.000000000000000000e+00
-1.249116071316212162e+00 -4.142061580950990418e+01 0.000000000000000000e+00
4.252221531556505951e+00 -6.816862770064490817e+00 0.000000000000000000e+00
-1.067024690539648990e+00 -7.675826172361522204e+00 0.000000000000000000e+00
1.350096001540677548e+00 -4.898638050379507725e+00 0.000000000000000000e+00
-4.873453845028017817e+00 -2.048562617281960740e+01 0.000000000000000000e+00
-2.007165434963214423e+00 -1.421041490000266982e+01 0.000000000000000000e+00
-2.353048430255467061e+00 -2.676468955964941188e+01 0.000000000000000000e+00
-4.453051078792537254e+00 -4.195505725248543882e+01 0.000000000000000000e+00
