-1.214420588772308074e+00 4.091121626592952865e-01 0.000000000000000000e+00
1.721604387080706067e+00 -5.387464199823883693e-01 0.000000000000000000e+00
-4.574410785994448503e+00 9.173430036913486907e-01 0.000000000000000000e+00
-3.898815561145409614e+00 -5.806725519013818948e-01 0.000000000000000000e+00
-3.809397626825995697e+00 -3.781769021309784318e+00 0.000000000000000000e+00
-6.561786213644678512e+00 -7.478421067282377876e+00 0.000000000000000000e+00
-1.201993960503502201e+01 -1.505518357516606187e+01 0.000000000000000000e+00
-2.594802948348011995e+01 -1.759466162793204091e+01 0.000000000000000000e+00
-1.973886739366926690e+01 -2.276497892309586391e+01 0.000000000000000000e+00
-3.403192306231956366e+01 -1.577866814115178506e+01 0.000000000000000000e+00
-3.816808153466435982e+01 -2.124750999722298062e+01 0.000000000000000000e+00
-5.352487372677019550e+01 -4.123422627469727075e+01 0.000000000000000000e+00
-5.174804297581329138e+01 -4.881120306799641639e+01 0.000000000000000000e+00
-4.461336787467343612e+01 -4.740165595326861592e+01 0.000000000000000000e+00
-4.973680162750127920e+01 -5.052395222557407095e+01 0.000000000000000000e+00
-4.799236045237063308e+01 -5.147086668382109309e+01 0.000000000000000000e+00
-4.758305235052766591e+01 -4.839353504658024008e+01 0.000000000000000000e+00
-4.538724766324173032e+01 -2.669356564287842204e+01 0.000000000000000000e+00
-4.134822648420139757e+01 -4.168919882275611855e+01 0.000000000000000000e+00
-1.137404131725562095e+00 5.462805003316407726e-01 0.000000000000000000e+00
1.454906041556657259e+00 -3.726652956251873539e-01 0.000000000000000000e+00
-1.108862207066042771e+00 9.378425931655727243e-01 0.000000000000000000e+00
4.687750430837817284e+00 -4.552355329367671288e+00 0.000000000000000000e+00
-7.070332479365914580e+00 -4.561456995571345985e+00 0.000000000000000000e+00
-1.085226612256985357e+00 -9.310377725242640068e+00 0.000000000000000000e+00
-7.901659140066224829e+00 -1.585191987945124659e+01 0.000000000000000000e+00
-1.018910248013699338e+01 -2.539484633019648285e+01 0.000000000000000000e+00
-1.820132824902919921e+01 -2.407621077685542232e+01 0.000000000000000000e+00
