1.130703032786357158e-15 -1.091328922906809970e-15 0.000000000000000000e+00
5.730999756103325460e+00 -7.869840684461130387e+00 0.000000000000000000e+00
4.693504120152409792e-16 -8.296819213353302493e-16 0.000000000000000000e+00
2.916680100001057347e-16 -6.911195628360027367e-16 0.000000000000000000e+00
4.315644872593980885e+00 -6.358300542392292698e+00 0.000000000000000000e+00
-1.876436702203345019e+00 -3.096707265002769827e+00 0.000000000000000000e+00
-4.327531737324950001e+00 -9.084772465713459866e+00 0.000000000000000000e+00
5.366781732075239120e+00 -6.452423698094372995e+00 0.000000000000000000e+00
1.633765353265357878e-01 -4.228855518100766098e+00 0.000000000000000000e+00
1.805600162906563222e+00 -7.041440304056621358e+00 0.000000000000000000e+00
8.846569199728159250e-01 -1.024804338096852518e+01 0.000000000000000000e+00
2.104894751682582221e+00 -8.700066565402710950e+00 0.000000000000000000e+00
-5.114269147336280277e-32 0.000000000000000000e+00 0.000000000000000000e+00
7.516693894924055819e-01 -2.476283102924702550e+00 0.000000000000000000e+00
2.341629147109717035e+00 -7.203382378461881785e+00 0.000000000000000000e+00
-7.593288307015436667e-01 -1.114484897378878436e+01 0.000000000000000000e+00
-3.995376149446423775e-02 -4.835578039577321796e+00 0.000000000000000000e+00
-8.624557201265456996e-01 -4.801856614393748224e+00 0.000000000000000000e+00
-1.097083356241447261e+00 -9.606517535746126768e+00 0.000000000000000000e+00
1.933229963270503449e+00 -5.933447804807356896e+00 0.000000000000000000e+00
-5.696688839401194748e+00 -5.547026875979562455e+00 0.000000000000000000e+00
-7.711319261661543356e-01 -3.920962722083650043e+00 0.000000000000000000e+00
1.834604896684177922e+00 -8.275690487003563689e+00 0.000000000000000000e+00
-1.417991117704663351e-01 -1.087990968369300404e+01 0.000000000000000000e+00
-2.591423327885579719e-01 -1.864109988844706134e+00 0.000000000000000000e+00
2.051798875006184015e-15 -9.092167884047366810e-16 0.000000000000000000e+00
1.359011817461139582e-01 -6.649204923745484219e-01 0.000000000000000000e+00
