0.000000000000000000e+00 -2.045848313694045156e-02 -1.647207549039091676e-05 0.000000000000000000e+00
5.000000000000000000e-01 3.983347801328324111e-01 -4.928868336450967225e-01 0.000000000000000000e+00
1.000000000000000000e+00 8.388859943958948406e-01 -9.879223858340649977e-01 0.000000000000000000e+00
